giorno,ora,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02-14,14:00,REG,S00202,partenza,"(10,15]",1,11,0
2026-02-14,14:00,REG,S00219,arrivo,"(-5,-1]",2,0,5
2026-02-14,14:00,REG,S00219,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00219,arrivo,"(10,15]",2,25,0
2026-02-14,14:00,REG,S00219,partenza,"(-5,-1]",5,0,10
2026-02-14,14:00,REG,S00219,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00228,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S00228,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00232,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00232,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,S00232,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S00240,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S00245,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S00245,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00245,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S00248,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00248,arrivo,"(10,15]",1,15,0
2026-02-14,14:00,REG,S00248,partenza,"(-5,-1]",3,0,4
2026-02-14,14:00,REG,S00248,partenza,"(0,1]",3,3,0
2026-02-14,14:00,REG,S00260,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S00260,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S00462,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00462,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S00462,partenza,"(1,5]",2,5,0
2026-02-14,14:00,REG,S00470,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S00470,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S00470,partenza,"(5,10]",1,9,0
2026-02-14,14:00,REG,S00500,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00500,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S00517,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S00517,partenza,"(1,5]",1,4,0
2026-02-14,14:00,REG,S00606,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S00606,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S00606,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S00825,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S00884,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S00884,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01003,arrivo,"(5,10]",1,7,0
2026-02-14,14:00,REG,S01003,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01003,partenza,"(1,5]",1,5,0
2026-02-14,14:00,REG,S01020,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S01020,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S01020,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01030,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01030,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01030,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S01030,partenza,"(1,5]",2,4,0
2026-02-14,14:00,REG,S01059,arrivo,"(-5,-1]",2,0,2
2026-02-14,14:00,REG,S01059,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01059,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01059,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S01059,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01059,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01066,arrivo,"(0,1]",3,3,0
2026-02-14,14:00,REG,S01066,arrivo,"(1,5]",4,16,0
2026-02-14,14:00,REG,S01066,arrivo,"(5,10]",4,30,0
2026-02-14,14:00,REG,S01066,partenza,"(-1,0]",3,0,0
2026-02-14,14:00,REG,S01066,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01066,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01066,partenza,"(1,5]",5,15,0
2026-02-14,14:00,REG,S01066,partenza,"(5,10]",1,7,0
2026-02-14,14:00,REG,S01113,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01113,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01146,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01146,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01146,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01146,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01146,partenza,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01200,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01200,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01205,arrivo,"(1,5]",2,7,0
2026-02-14,14:00,REG,S01205,arrivo,"(5,10]",1,6,0
2026-02-14,14:00,REG,S01205,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01205,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S01301,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01301,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01301,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01301,partenza,"(1,5]",2,5,0
2026-02-14,14:00,REG,S01307,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01307,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01307,arrivo,"(1,5]",3,8,0
2026-02-14,14:00,REG,S01307,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01307,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01307,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01307,partenza,"(1,5]",2,5,0
2026-02-14,14:00,REG,S01308,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01316,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01316,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01316,partenza,"(1,5]",2,10,0
2026-02-14,14:00,REG,S01326,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01326,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01326,arrivo,"(10,15]",1,13,0
2026-02-14,14:00,REG,S01326,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S01326,partenza,"(5,10]",1,6,0
2026-02-14,14:00,REG,S01400,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01400,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01420,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01420,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01440,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01440,partenza,"(1,5]",2,6,0
2026-02-14,14:00,REG,S01458,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01458,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01520,arrivo,"(-5,-1]",3,0,4
2026-02-14,14:00,REG,S01520,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01520,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01520,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01520,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01520,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01528,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01528,arrivo,"(5,10]",1,8,0
2026-02-14,14:00,REG,S01528,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01528,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01529,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S01529,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,REG,S01529,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01529,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01529,partenza,"(5,10]",1,10,0
2026-02-14,14:00,REG,S01642,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01642,arrivo,"(10,15]",1,11,0
2026-02-14,14:00,REG,S01642,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01642,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S01645,arrivo,"(-1,0]",3,0,0
2026-02-14,14:00,REG,S01645,arrivo,"(-5,-1]",3,0,5
2026-02-14,14:00,REG,S01645,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01645,arrivo,"(1,5]",3,9,0
2026-02-14,14:00,REG,S01645,partenza,"(-5,-1]",4,0,5
2026-02-14,14:00,REG,S01645,partenza,"(1,5]",4,11,0
2026-02-14,14:00,REG,S01645,partenza,"(10,15]",1,14,0
2026-02-14,14:00,REG,S01645,partenza,"(5,10]",1,8,0
2026-02-14,14:00,REG,S01700,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01700,arrivo,"(-5,-1]",2,0,4
2026-02-14,14:00,REG,S01700,arrivo,"(1,5]",7,21,0
2026-02-14,14:00,REG,S01700,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01700,partenza,"(-5,-1]",3,0,9
2026-02-14,14:00,REG,S01700,partenza,"(0,1]",3,3,0
2026-02-14,14:00,REG,S01700,partenza,"(1,5]",2,4,0
2026-02-14,14:00,REG,S01700,partenza,"(5,10]",1,7,0
2026-02-14,14:00,REG,S01701,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01703,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01703,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01703,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01703,partenza,"(10,15]",1,15,0
2026-02-14,14:00,REG,S01708,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S01708,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01708,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01708,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S01708,partenza,"(1,5]",1,4,0
2026-02-14,14:00,REG,S01708,partenza,"(5,10]",1,6,0
2026-02-14,14:00,REG,S01717,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01717,arrivo,"(1,5]",2,8,0
2026-02-14,14:00,REG,S01717,arrivo,"(30,60]",1,33,0
2026-02-14,14:00,REG,S01717,arrivo,"(5,10]",1,10,0
2026-02-14,14:00,REG,S01717,partenza,"(-5,-1]",3,0,3
2026-02-14,14:00,REG,S01717,partenza,"(1,5]",2,8,0
2026-02-14,14:00,REG,S01747,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S01747,partenza,"(5,10]",1,6,0
2026-02-14,14:00,REG,S01765,arrivo,"(5,10]",1,7,0
2026-02-14,14:00,REG,S01765,partenza,"(5,10]",1,7,0
2026-02-14,14:00,REG,S01820,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S01820,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01820,arrivo,"(5,10]",1,9,0
2026-02-14,14:00,REG,S01820,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01820,partenza,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01825,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01825,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01825,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01828,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S01828,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,S01828,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S01860,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01860,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S01860,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01860,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S01860,arrivo,"(5,10]",1,9,0
2026-02-14,14:00,REG,S01860,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01860,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S01860,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01860,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S01860,partenza,"(10,15]",1,11,0
2026-02-14,14:00,REG,S01915,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S01915,arrivo,"(1,5]",2,5,0
2026-02-14,14:00,REG,S01915,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S01915,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S01915,partenza,"(1,5]",2,9,0
2026-02-14,14:00,REG,S01915,partenza,"(5,10]",1,8,0
2026-02-14,14:00,REG,S01919,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01919,arrivo,"(5,10]",1,8,0
2026-02-14,14:00,REG,S01919,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S01933,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S01933,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S01933,arrivo,"(1,5]",3,7,0
2026-02-14,14:00,REG,S01933,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01933,partenza,"(0,1]",4,4,0
2026-02-14,14:00,REG,S01933,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S01945,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S01945,partenza,"(1,5]",1,5,0
2026-02-14,14:00,REG,S01963,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S01963,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02001,arrivo,"(-10,-5]",1,0,8
2026-02-14,14:00,REG,S02001,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02001,partenza,"(10,15]",1,13,0
2026-02-14,14:00,REG,S02026,arrivo,"(-10,-5]",1,0,6
2026-02-14,14:00,REG,S02026,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02026,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02026,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02038,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S02038,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02038,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02140,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,S02140,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S02140,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02216,arrivo,"(10,15]",1,13,0
2026-02-14,14:00,REG,S02216,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02216,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02336,arrivo,"(-5,-1]",2,0,2
2026-02-14,14:00,REG,S02336,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,S02336,partenza,"(-5,-1]",1,0,4
2026-02-14,14:00,REG,S02336,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02349,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S02349,partenza,"(-10,-5]",1,0,5
2026-02-14,14:00,REG,S02430,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S02430,arrivo,"(-15,-10]",1,0,11
2026-02-14,14:00,REG,S02430,arrivo,"(-5,-1]",1,0,4
2026-02-14,14:00,REG,S02430,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02430,partenza,"(-10,-5]",1,0,6
2026-02-14,14:00,REG,S02430,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02430,partenza,"(1,5]",2,6,0
2026-02-14,14:00,REG,S02430,partenza,"(15,30]",1,20,0
2026-02-14,14:00,REG,S02446,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S02446,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02446,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02446,partenza,"(1,5]",1,4,0
2026-02-14,14:00,REG,S02520,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02520,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02520,partenza,"(-5,-1]",3,0,7
2026-02-14,14:00,REG,S02550,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S02550,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02559,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S02559,arrivo,"(10,15]",1,11,0
2026-02-14,14:00,REG,S02559,partenza,"(-5,-1]",2,0,5
2026-02-14,14:00,REG,S02559,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02570,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S02570,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02581,arrivo,"(-5,-1]",2,0,5
2026-02-14,14:00,REG,S02581,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S02593,arrivo,"(-5,-1]",5,0,10
2026-02-14,14:00,REG,S02593,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02593,arrivo,"(1,5]",4,10,0
2026-02-14,14:00,REG,S02593,arrivo,"(15,30]",1,20,0
2026-02-14,14:00,REG,S02593,partenza,"(-1,0]",2,0,0
2026-02-14,14:00,REG,S02593,partenza,"(-15,-10]",1,0,11
2026-02-14,14:00,REG,S02593,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02593,partenza,"(0,1]",2,2,0
2026-02-14,14:00,REG,S02593,partenza,"(1,5]",2,7,0
2026-02-14,14:00,REG,S02593,partenza,"(10,15]",1,11,0
2026-02-14,14:00,REG,S02703,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S02703,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S02712,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S02712,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S02712,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S02712,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S02712,partenza,"(-5,-1]",2,0,4
2026-02-14,14:00,REG,S02830,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S02830,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S03016,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S03026,partenza,"(-5,-1]",1,0,4
2026-02-14,14:00,REG,S03026,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S03084,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S03200,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S03200,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S03200,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S03200,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S03200,partenza,"(-5,-1]",2,0,4
2026-02-14,14:00,REG,S03200,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S03317,arrivo,"(-5,-1]",3,0,10
2026-02-14,14:00,REG,S03317,arrivo,"(1,5]",2,7,0
2026-02-14,14:00,REG,S03317,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S03317,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S04203,arrivo,"(5,10]",1,6,0
2026-02-14,14:00,REG,S04203,partenza,"(10,15]",1,13,0
2026-02-14,14:00,REG,S04207,arrivo,"(-10,-5]",1,0,8
2026-02-14,14:00,REG,S04207,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S04501,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S04501,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,S04516,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S04516,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S04534,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S04534,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S04700,partenza,"(-5,-1]",1,0,4
2026-02-14,14:00,REG,S04702,arrivo,"(-5,-1]",3,0,6
2026-02-14,14:00,REG,S04702,partenza,"(-10,-5]",1,0,8
2026-02-14,14:00,REG,S04702,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S04707,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S04707,partenza,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S04725,arrivo,"(15,30]",1,21,0
2026-02-14,14:00,REG,S04725,arrivo,"(5,10]",1,7,0
2026-02-14,14:00,REG,S04725,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S04801,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S04801,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S04801,partenza,"(1,5]",1,4,0
2026-02-14,14:00,REG,S04801,partenza,"(15,30]",1,21,0
2026-02-14,14:00,REG,S04805,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S04805,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S05000,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S05000,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05000,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S05000,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05000,partenza,"(1,5]",1,2,0
2026-02-14,14:00,REG,S05009,arrivo,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S05009,partenza,"(-1,0]",2,0,0
2026-02-14,14:00,REG,S05014,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05014,arrivo,"(1,5]",3,12,0
2026-02-14,14:00,REG,S05014,partenza,"(1,5]",3,7,0
2026-02-14,14:00,REG,S05017,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05023,arrivo,"(-5,-1]",2,0,4
2026-02-14,14:00,REG,S05023,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05023,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S05032,arrivo,"(-10,-5]",1,0,5
2026-02-14,14:00,REG,S05032,arrivo,"(-5,-1]",2,0,7
2026-02-14,14:00,REG,S05032,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05032,partenza,"(-5,-1]",3,0,6
2026-02-14,14:00,REG,S05032,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05032,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S05043,arrivo,"(-10,-5]",1,0,5
2026-02-14,14:00,REG,S05043,arrivo,"(-5,-1]",5,0,8
2026-02-14,14:00,REG,S05043,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05043,partenza,"(-10,-5]",1,0,8
2026-02-14,14:00,REG,S05043,partenza,"(-5,-1]",3,0,7
2026-02-14,14:00,REG,S05043,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05043,partenza,"(1,5]",4,13,0
2026-02-14,14:00,REG,S05054,arrivo,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S05054,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05054,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05054,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S05058,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05071,arrivo,"(-5,-1]",1,0,3
2026-02-14,14:00,REG,S05071,partenza,"(-5,-1]",2,0,2
2026-02-14,14:00,REG,S05090,arrivo,"(-1,0]",2,0,0
2026-02-14,14:00,REG,S05090,partenza,"(-5,-1]",2,0,3
2026-02-14,14:00,REG,S05105,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S05105,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05110,arrivo,"(0,1]",2,2,0
2026-02-14,14:00,REG,S05110,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05131,arrivo,"(-5,-1]",2,0,2
2026-02-14,14:00,REG,S05131,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05131,partenza,"(-10,-5]",1,0,5
2026-02-14,14:00,REG,S05131,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05131,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S05161,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S05180,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05180,arrivo,"(1,5]",1,3,0
2026-02-14,14:00,REG,S05180,partenza,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05192,partenza,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05194,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05194,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S05308,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S05308,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05420,arrivo,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05420,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S05703,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05712,arrivo,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05712,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S05712,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05712,partenza,"(1,5]",2,6,0
2026-02-14,14:00,REG,S05722,partenza,"(-1,0]",1,0,0
2026-02-14,14:00,REG,S05799,arrivo,"(1,5]",1,4,0
2026-02-14,14:00,REG,S05802,partenza,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05811,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S05811,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S05921,arrivo,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S05921,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S05960,arrivo,"(1,5]",1,5,0
2026-02-14,14:00,REG,S05960,partenza,"(-5,-1]",1,0,2
2026-02-14,14:00,REG,S06000,arrivo,"(-5,-1]",4,0,9
2026-02-14,14:00,REG,S06000,arrivo,"(1,5]",1,2,0
2026-02-14,14:00,REG,S06000,partenza,"(-5,-1]",2,0,7
2026-02-14,14:00,REG,S06000,partenza,"(1,5]",1,5,0
2026-02-14,14:00,REG,S06000,partenza,"(5,10]",1,7,0
2026-02-14,14:00,REG,S06013,partenza,"(5,10]",1,6,0
2026-02-14,14:00,REG,S06040,partenza,"(-5,-1]",1,0,1
2026-02-14,14:00,REG,S06040,partenza,"(0,1]",1,1,0
2026-02-14,14:00,REG,S06161,partenza,"(1,5]",1,3,0
2026-02-14,14:00,REG,S06404,arrivo,"(-5,-1]",2,0,4
2026-02-14,14:00,REG,S06404,arrivo,"(0,1]",1,1,0
